district,area,unit_price,rooms,build_year,near_subway,url,crawl_time
保利麓谷林语,137.76,8348,,2065,是,https://cs.58.com/ershoufang/4326154206519307x.shtml?auction=201&hpType=60&entry=102&position=46&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_46&from=from_esf_List_search&index=52,2025-12-20 09:58:07
御邦,122.92,7241,,2021,是,https://cs.58.com/ershoufang/4293737728814085x.shtml?auction=201&hpType=60&entry=102&position=45&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_45&from=from_esf_List_search&index=51,2025-12-20 09:58:09
长沙奥林匹克花园,194.06,11337,,2042,是,https://cs.58.com/ershoufang/4330797488172042x.shtml?auction=201&hpType=60&entry=102&position=44&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_44&from=from_esf_List_search&index=50,2025-12-20 09:58:11
银港水晶城(A区),125.78,7792,,2088,是,https://cs.58.com/ershoufang/4360195293289479x.shtml?auction=220&hpType=60&entry=102&position=43&kwtype=filter&now_time=1766195291&typecode=220&spread=filtersearch_c&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_43&from=from_esf_List_search&index=48,2025-12-20 09:58:13
山水湾,113.43,6436,,2021,是,https://cs.58.com/ershoufang/4335128322169865x.shtml?auction=201&hpType=60&entry=102&position=42&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_42&from=from_esf_List_search&index=47,2025-12-20 09:58:15
八方小区(C区),123.8,23425,,2021,是,https://cs.58.com/ershoufang/2718621033126918x.shtml?auction=201&hpType=60&entry=102&position=41&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_41&from=from_esf_List_search&index=46,2025-12-20 09:58:17
绿地城际空间站,119.62,9196,,2021,是,https://cs.58.com/ershoufang/4035053817310208x.shtml?auction=201&hpType=60&entry=102&position=40&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_40&from=from_esf_List_search&index=45,2025-12-20 09:58:18
江岸景苑,124.9,11193,,2049,是,https://cs.58.com/ershoufang/4239049567182862x.shtml?auction=201&hpType=60&entry=102&position=39&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_39&from=from_esf_List_search&index=44,2025-12-20 09:58:20
星典时代,112.82,6453,,2094,是,https://cs.58.com/ershoufang/4252657543474182x.shtml?auction=201&hpType=60&entry=102&position=38&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_38&from=from_esf_List_search&index=43,2025-12-20 09:58:22
馨香雅苑,94.47,8130,,2021,是,https://cs.58.com/ershoufang/3604529491435531x.shtml?auction=220&hpType=60&entry=102&position=37&kwtype=filter&now_time=1766195291&typecode=220&spread=filtersearch_c&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_37&from=from_esf_List_search&index=42,2025-12-20 09:58:24
欧陆经典,121.5,9712,,1997,是,https://cs.58.com/ershoufang/4321997246704651x.shtml?auction=201&hpType=60&entry=102&position=36&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_36&from=from_esf_List_search&index=41,2025-12-20 09:58:25
北辰中央公园(AB区),124.77,7975,,2021,是,https://cs.58.com/ershoufang/4357395702574092x.shtml?auction=201&hpType=60&entry=102&position=35&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_35&from=from_esf_List_search&index=39,2025-12-20 09:58:28
中交中央公园,142.9,7698,,1962,是,https://cs.58.com/ershoufang/3928376993852429x.shtml?auction=201&hpType=60&entry=102&position=34&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_34&from=from_esf_List_search&index=38,2025-12-20 09:58:30
星典时代,94.57,6874,,2094,是,https://cs.58.com/ershoufang/4334797276847111x.shtml?auction=201&hpType=60&entry=102&position=33&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_33&from=from_esf_List_search&index=37,2025-12-20 09:58:32
达美D6区,121.81,9565,,2021,是,https://cs.58.com/ershoufang/4176095873309703x.shtml?auction=201&hpType=60&entry=102&position=32&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_32&from=from_esf_List_search&index=36,2025-12-20 09:58:34
八方小区(C区),138.38,21535,,2021,是,https://cs.58.com/ershoufang/4008174474927107x.shtml?auction=220&hpType=60&entry=102&position=31&kwtype=filter&now_time=1766195291&typecode=220&spread=filtersearch_c&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_31&from=from_esf_List_search&index=35,2025-12-20 09:58:36
钰龙天下佳园(二期),104.16,15361,,2028,是,https://cs.58.com/ershoufang/3533544778963975x.shtml?auction=201&hpType=60&entry=102&position=30&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_30&from=from_esf_List_search&index=34,2025-12-20 09:58:38
钰龙天下,77.93,18607,,2021,是,https://cs.58.com/ershoufang/4352305589148673x.shtml?auction=201&hpType=60&entry=102&position=29&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_29&from=from_esf_List_search&index=33,2025-12-20 09:58:39
